,Control_1,Control_2,Control_3,Control_4,Control_5,Control_6,Control_7,Control_8,Control_9,Control_10,Disease_1,Disease_2,Disease_3,Disease_4,Disease_5,Disease_6,Disease_7,Disease_8,Disease_9,Disease_10
Gene_485,8.3872461417639,10.151389880010187,11.371179492596832,9.716702827979747,12.332741091338505,11.06195132392818,5.643577360537139,8.941066072985983,8.876315801296602,10.958721906858845,8.856653077533144,10.875989356718447,13.254603571152808,10.689899411204973,13.033565381012979,10.60387194428682,6.814603371925989,9.77121602237792,10.66005523499801,11.505600450162156
Gene_486,4.750365887251776,15.098019417435445,11.062052189788421,10.297753607835382,12.363135432838293,14.687308105625249,11.741493289176807,11.89762619294324,10.261380048928764,9.716948493266104,3.4340993871177807,13.897898548607184,12.297732953548154,10.227560010137228,13.299903183948791,15.301540750127606,12.074653621482886,12.301264907355018,9.895990543883537,10.201170804366432
Gene_487,9.048409111990198,8.347776016570915,8.625971800601006,7.298888071314034,9.848257098629954,6.630664845547226,10.38183304828742,9.927338783915317,10.293870596773376,8.955736859960016,8.9639156791958,8.47551949644521,8.802322755891845,7.572194801415314,11.27043055513704,7.000874016342533,11.905535384877519,11.9651937352418,11.648815247829525,9.990205395028527
Gene_488,16.153720740361006,12.720231800360626,7.510914999830554,10.465736174853797,8.783987714125352,7.971040546585172,7.31985585775213,10.864433381518507,8.637239529860853,11.935652048050407,16.980552949844526,14.085590509410697,8.100275738426793,11.950306020810995,9.898093519415037,8.111200085804784,8.715706737854937,11.455913387496077,9.031107522248536,11.95945288765142
Gene_489,11.987564429060878,12.747828770422899,8.295226467851792,10.95073122138402,11.264908433284601,9.05164364979207,8.45645608521425,13.219041331551946,10.454991751464107,11.271935501423476,12.65358327693545,14.244291385835883,9.68416647344483,11.804125018842976,12.364552074009637,10.823340441314627,8.806489794043388,12.60362132802174,12.25612160364268,11.242157249392758
Gene_490,8.355847976344146,7.561431066955612,8.86110045101578,9.751957225220005,7.871559986365302,9.980310382699233,6.622989623863,7.759905155060256,11.34182249655375,11.207581040555787,8.165509853000241,6.265233311621061,9.932383504180077,8.630504600667784,7.621301178673565,11.068547177214292,7.844910876271372,7.608201006842022,11.707669169561344,10.834986514149634
Gene_491,9.216246469226267,7.964471381846094,7.945192896947978,9.253463508117372,11.289036983290583,11.856491382688649,9.006936529036063,7.693015148030432,10.535687275732666,8.352930058748301,9.167849681415085,8.730686641999,7.94354621815152,9.509248467941703,10.324330301673015,13.489447547494786,10.017003122207129,8.985920519867634,12.326112600349528,8.027717183202585
Gene_492,8.963494722277595,12.650552180874076,11.654230857131536,10.315948624502903,7.456161997774554,10.422793134941317,12.125314581575052,9.248732668468929,12.70222817997343,12.585490579036414,9.105100239249571,11.255717813291865,15.294653767233772,10.666363309185527,8.994889897689466,9.684631990605858,13.621703007218063,11.606323545118595,13.141947430945448,12.074609082446813
Gene_493,13.327465664286947,10.610486253062707,11.174783399612025,12.82837457666218,10.89478787413795,8.997531784419575,9.102914326944278,10.477109907547478,7.418877156107563,9.713482169271614,13.688669263341412,8.88372472810548,11.636896698590183,14.149341715975176,11.359030229764436,9.213392229730607,10.13048244305631,11.58113475449703,6.25897159360238,10.302305131550403
Gene_494,12.193094236460507,5.617492297669438,13.06896420358903,12.244748437406319,9.080470768339048,11.08678165574362,10.006295453812653,12.459980736877366,11.965366285539883,7.199858553633982,15.129079360689751,4.782476052021414,13.483545370755962,14.686494559458021,10.684645924882723,11.073384974967558,10.712430833435256,12.957869056892543,11.717294481218214,7.6256064461409
Gene_495,11.174524826928353,9.588744292713505,10.1656651410362,8.543656198060368,13.49627413824167,12.080123639805151,8.520457672054066,7.330778786179534,9.228654738044304,10.869005292182612,11.394558694121825,10.201493230790255,9.917281960345166,7.767037997815708,13.9549933648493,14.295241857983932,9.102660598316863,7.499185007247989,10.482740543082802,11.210685679587232
Gene_496,10.480411687892445,12.506265649536488,11.579839444361705,11.939138051505815,10.653710801220875,7.221402539578019,9.608602937706197,12.120179479817331,9.896954142950708,11.006180737247494,12.848444612851555,13.002353140241409,12.780336507519868,11.684533669112541,11.656800054557538,7.996496016521773,10.052096813046989,12.11842171864761,9.758923977298334,11.788533401227147
Gene_497,9.362503369507733,7.9403763029163095,9.75331187190778,10.618094886065307,8.688624561077113,9.528577510286663,8.121073516028035,12.238489835128192,9.411088484823932,12.905511090252366,10.491442479204206,8.313213506622178,10.540579801028573,11.080180207932537,9.2871505859825,9.828132527609437,8.639046095396344,15.436530291945619,10.222722783631356,14.05080804868341
Gene_498,13.057495701081816,9.837908070556512,7.983102534905301,5.8282042445333255,7.055925853946417,7.25233035020268,12.75693925492301,10.231649174453892,10.779209048183976,5.559157982129748,13.995519306409912,10.075091247259452,9.77709174819697,6.037040474106984,8.610980402888968,7.418123352136231,12.29696673577897,11.097045382690085,10.17454069208187,6.594798207146358
Gene_499,7.604067141565476,11.774159552892574,10.573548224765172,9.705589442628806,11.129684717200245,13.27159561227163,9.5579150729259,10.13873960531614,10.38519383746261,14.784219270547986,6.90990848547416,11.95515152241972,9.641818528240432,13.029756452031535,9.97572515758393,13.781409352668035,11.201219347255913,11.675125513903165,11.736535959635749,14.96699088232651
Gene_500,5.801287471161949,11.366446029577617,9.770395502481872,11.13354345236836,8.685254892010551,9.9020699382831,11.42282115893099,16.22582040208768,11.616072378804143,8.303868803938983,7.652376417498951,12.7798371203798,10.482695120142349,11.874124210094951,8.881332244395178,9.492417912450062,13.159972134409706,18.038028395689214,11.231963237774222,8.650083638792792
Gene_501,9.152480635954593,9.093171783232291,6.4087136547399695,9.339819616597126,11.46565816364349,7.45153576184641,12.096965302101186,10.975549642168676,8.531533356057924,9.716940725324305,9.509057419495663,9.560515879491982,6.973008533327551,10.786681078243305,11.218440855156746,7.10518877033375,13.833585044244161,11.012904900287378,7.768498002480857,9.731810783224434
Gene_502,13.196643615282067,11.467095627011732,10.017567309796295,9.524633366078032,10.15321814090332,8.976472884115394,5.790500988561971,14.084355821069462,10.310649998398803,10.796294530245074,13.366590880038066,13.522058354737496,11.442393522173033,11.172153982710274,11.473191783250106,10.422716555730707,5.602418861981652,14.385753665715978,9.820734685375255,11.08580649970804
Gene_503,9.884184500246182,8.529766398550825,9.628151038102459,6.801210475611377,14.554172996106608,7.530976003155208,7.9360674323056415,9.1194815912272,12.576151449704755,10.029017998525308,11.068289491180924,9.16434968336307,11.439631857062754,6.159794683384158,15.554411346804848,6.78267320128589,8.530243901479285,10.359815013783678,12.861648882880536,11.080144602612265
Gene_504,7.527728407939075,12.508676721514679,11.462001253570962,11.076869914432905,11.43146848234168,14.788723801164902,14.370189790072224,8.626569313993409,13.247769985622305,10.766336379517801,7.067996073106141,11.344986743318296,12.519030876058766,13.320880148508637,10.935423542171788,16.510917981271696,14.913613198888635,7.790877792300333,12.616264684270142,11.282121152878451
Gene_505,10.998191632275498,6.615458336713343,9.659228469223608,8.37435281932687,11.656117629786618,12.14216100080561,5.851027297967377,9.955930271991459,12.243723009588503,9.62664207537311,11.093729344351395,5.802545359955104,8.465189187998202,8.027633491400364,12.349926638117736,12.635760248202471,5.849789340467299,10.657817466282943,13.783749729451191,10.520768585807259
Gene_506,11.458127290004729,10.702330935254167,10.683320463905252,9.457370043863405,7.566838391728581,7.756939705149945,11.418705028910635,10.038916511037765,9.72297551078555,9.152219915355294,11.836818618615148,12.130402941914856,10.223470161688958,9.732450504308053,7.865750456128213,7.019986446707099,11.498830866626276,8.463956830142463,12.135153558448504,8.714806126918981
Gene_507,9.389622309038497,12.093823588976278,9.329511836263947,7.3178705733968625,11.487303551080347,9.590246672270565,10.062791731065554,13.21515661279902,9.958878885298986,10.578367346237451,11.475736440459809,12.63190809469577,10.394375968419906,7.329070775045931,12.19523324304202,10.740736312259001,11.227344145459735,14.489930002873377,10.09054617525981,10.598007673746096
Gene_508,7.642153017403349,9.56066109529808,11.219052090417202,6.889252532317515,10.40169018623142,10.201582145289613,10.082574911174879,12.074317797316485,10.668877029697043,12.956143796712889,6.547976692135746,10.583880106475018,12.801430801740645,9.005234212235445,11.206862820811928,9.935102372381044,8.885478767885424,13.615984530399835,9.372600462919507,13.115539718969123
Gene_509,8.012820968811928,10.271849134436696,10.168933572779896,7.861491012489839,11.912590004182693,14.649346611705635,9.965987851032338,11.010042176547534,10.169036951630655,8.572830660185648,8.288514140868282,10.702393996585677,10.704736172815736,8.499638568857414,9.997226742104164,15.164002521575762,8.236412276920461,12.242260249638528,10.113911795827043,6.915793934962298
Gene_510,6.358479444395968,8.58845303380927,7.216083238096537,13.408204156118236,9.769780612153522,9.30816134190566,11.778307649575613,7.756497794288224,8.466271923990895,10.136144538497241,6.0442747670105925,8.518377694624615,8.906782855651542,14.10484189786848,10.614225556504103,10.98938297612626,12.182163361651122,9.010685755320628,9.650133037922886,9.349675044927828
Gene_511,12.057537982846961,11.003370090337576,10.496650285031764,10.156235470472033,10.80047171105355,10.403305810258509,7.9400554504461285,10.092158443266303,7.852622682164495,10.162165085801647,14.03052156047679,10.083068310266881,11.914016934509613,9.139162433566401,11.901708499205224,12.765220688408682,8.227076793895916,10.335802800413157,8.963062681481343,10.332768629839103
Gene_512,9.038704117023517,15.078763245565723,9.920211232496577,7.1915208674768225,9.731639578646151,11.038717491275776,13.346727892305047,8.821095200122564,6.83514405195272,11.633674022861962,11.356982820766339,15.770955495024419,10.100041724275851,7.151235339581139,9.29869110847313,10.910962504518286,13.496054498646451,8.833456126623984,6.676968777815616,14.232515253214402
Gene_513,7.238802588200698,9.12768911698503,9.484759028978011,9.860733093399784,11.378328914148671,8.632731435427225,9.452541495666479,9.971459294101223,10.299195915037576,10.195654349415845,6.708707511711208,9.774321704631205,10.577280038738884,10.990841088983515,11.819721838366199,8.892028863579915,10.404088986905986,10.737980944079423,10.540237080270062,9.133775777691413
Gene_514,10.87201155044516,11.687679019283475,10.785268231301936,10.907171047018437,6.835553666507044,10.100455398331361,10.959015096003217,11.4578823891409,8.61529845153241,8.68192145022271,10.904087828111912,11.041128855576018,10.61810868123561,11.440394285535396,7.69428981050366,12.380908149623767,10.921608717099403,12.73250802441605,9.421258475970248,10.477919120862499
Gene_515,8.851798649432803,11.072827799782686,12.067762109848417,9.185079785416796,11.815924627254098,10.24695961832919,9.751428445675128,9.577231540364062,11.493222729204314,10.65115563357414,9.92802736902843,10.56434637249637,10.844716080557186,9.9963414850843,11.787473629353707,9.766645872378591,8.98385074114205,10.238207037951218,13.500930428517679,10.7424832878681
Gene_516,14.551650855295275,8.295550714005351,11.036203404059952,8.941597980376974,8.261426026022713,9.978265725930056,10.274704958814072,15.836347110120185,9.631708368633596,7.7396425410306335,15.641921166370597,8.69328436378776,10.24682131495656,10.176409323887391,7.666733981995342,10.49989235652362,10.433184543808766,17.229424544685877,9.07355737616291,8.630512448832594
Gene_517,10.546021434988772,5.8507199249072634,9.816086434791469,10.032050564590321,11.589200765890423,11.947244498855694,8.992860762184565,9.698771970740134,8.467758338778658,7.743874890384612,10.20622402764007,5.839614712578478,6.680886207251367,12.62414913620823,12.639757698716656,11.679897012917529,8.36820507385157,9.703123217860794,9.68463787359811,6.3517899647996865
Gene_518,10.61978955876127,7.452828902806802,9.170746198856273,8.009652080201525,11.09936637258052,13.602860198532976,7.396824034393338,6.293963034204862,9.750226229299866,10.031395591915517,10.978205139466931,9.723470775269476,8.536799862888468,8.59003711896518,13.802676187838276,14.73501182822375,8.022747854878792,7.300599489113864,9.849360894290163,11.831026877218957
Gene_519,10.437318613514595,9.10735896953131,9.598721402349137,10.735020821081203,12.080861785289677,6.089902459363435,9.262121121937076,10.427617587882127,8.164047790778529,13.462339263534599,10.537988590614383,7.648177360795333,9.707418298408676,10.2682862912045,12.299667773092247,6.330818400282804,10.959544321741983,11.622910314546512,8.927313278353925,13.959393852202004
Gene_520,8.729180239542526,9.917414625985435,11.112044193684582,8.81743042239621,6.306853904391166,9.142690946166933,12.058881111854081,9.326209746429722,8.307131397082042,11.851344419005443,8.170322230684532,8.236239388319758,11.725204205077365,10.112071625969868,6.698520021146576,9.107836623380233,13.023383277068294,9.742877545805374,10.492875589056004,13.584072761073728
Gene_521,9.338450207953894,8.979678372699565,10.298912179326619,11.541500419237575,14.763427063465091,11.654472215314847,12.319679932776689,8.98806760202429,7.948263788061047,10.124662699238247,10.797958264977224,10.23741248690947,9.508744764875162,12.704494121290175,15.639753021111666,12.76089694370601,13.31228941958974,9.940830189872354,11.149130257610642,10.548477029286328
Gene_522,10.214339830519192,7.842974517270806,9.649410940191974,10.798635203438263,10.72078679003616,11.008575706768545,10.581929460274885,8.985982681459888,8.972198746702313,7.602097204012248,11.650677211348523,7.871984707006803,10.940052524079645,12.237955093670719,11.585212867171508,13.177822649145044,10.197653423914469,8.998761739791666,9.684578832725803,8.98290405749647
Gene_523,13.56955007837019,10.026900729238585,9.550293888410296,8.142415837095083,15.871315804655556,7.853343935554209,9.142304148787852,10.831673672572121,11.200425931488555,11.915864110431368,14.248979599665123,11.812659765749151,9.388604017443978,7.5018373476065285,16.67944414119206,8.276163659440513,10.185167869146072,11.304271381705616,11.360406140865098,12.340926538707645
Gene_524,13.615217015538526,11.012315310921425,7.887938400066664,9.486109749756437,10.61566474502777,14.136452083011648,7.204389043151406,12.405153010450455,10.359828739092833,11.675661070458961,14.144065910331712,11.207334011073094,8.184806353743236,9.582516412769527,11.972329864897176,14.830473087517447,9.961141515320172,13.065857561728917,10.308971268764171,14.846336445322025
Gene_525,9.796010566728135,8.315134739747347,11.501745558802664,11.308862054211243,11.944113931479444,9.973390729242729,8.8003559533603,6.882426009952317,11.638746536278813,10.847778964887972,10.70963694444247,9.805259526640164,12.593848542005155,12.431873083508991,12.97976798283192,9.371306164466663,9.667885000921713,6.057564706102077,11.964383699866278,10.622161508324686
Gene_526,8.068434734272081,8.922852653406752,9.066482376097118,7.034031136035164,8.364635206789732,7.732339286387292,9.175041976224126,8.522605003340875,6.745990158266503,14.045180461138962,8.925904920120805,9.756978900744986,10.047628266862306,7.821327708784251,8.257809865003333,7.9713357970356125,10.595438137478611,10.090461680635274,6.099207059639953,13.014252828626315
Gene_527,12.505081462058461,8.441961156960028,10.54484279330722,10.83493017964259,12.382171709546954,8.362789946679843,12.184213567964852,8.90418939158613,7.328275191662773,11.448273118628995,12.278192078853749,9.98716873899228,12.259726823490254,10.41021829924142,13.189481063283292,10.697221279819932,13.099525045205185,10.825692676819223,8.827001761745873,11.038074412401084
Gene_528,12.581516848244856,15.175817947061368,7.600549469819573,11.397839370161577,9.180397512412934,11.566717421048063,7.059020897537499,7.474460448602872,8.448250353667031,10.157928091336169,12.891535424747778,15.710572425353217,8.204682857840913,12.814168323600148,10.089082274688343,9.130516477269948,6.246180624444773,5.787079533626828,9.123615594322366,10.89841574080393
Gene_529,8.717837466923289,11.31810868782684,12.05378923651583,11.199155082490712,13.237575279321735,10.831653258910686,7.566206579319665,12.726753027076679,8.789687528788004,11.82083699937114,9.501062425534007,10.859180420112223,13.227933241635819,12.415417578959241,12.482426212116577,9.865615057461813,8.066074893092727,15.018535300690038,10.989430270986647,12.884241359819192
Gene_530,13.147468433110213,10.913376021460799,7.007682373670701,8.163575666980417,12.64548893377027,9.661754628714368,10.159147069884332,11.517648832327218,11.392645724160648,10.557599624770921,12.917471761530136,12.300218680949385,7.0552581088616595,7.8960686303066066,11.001522102148275,10.264136827062021,10.029279720746956,12.114079211855723,9.593288027923586,11.227426297354608
Gene_531,9.582663257559068,9.374663108535286,11.715797650582687,11.107139062135587,9.485399998764422,12.164224625986282,9.741931769740432,8.296675651331213,8.48205860219331,8.042518327380467,7.651542093587439,10.962603361803838,12.737688884717771,11.328474290711,10.548119858846501,11.68615036332273,10.314307285355325,9.591449689791549,5.8877693531019215,8.095293967702943
Gene_532,9.455179966792626,12.467448556672386,8.389809637938983,10.376951522036206,8.686621308745174,9.479381917457125,6.979917576029496,9.558923541686925,9.612589240390076,11.08057588807139,9.932535836656252,12.77115493892662,10.346911464166388,9.753050397113322,8.565462065299945,8.063512891148678,8.990204227302641,9.812633399078125,9.67418035235337,11.528093205760676
Gene_533,10.446561826510742,7.603215750095909,12.168396488087085,10.42060608044399,10.396787034354974,9.981635293229722,8.96448510555556,10.435604679497452,10.951176871857164,6.50620861730889,11.582797654941066,8.450579153612034,15.316280701644173,11.374541968847765,10.431541605185892,9.920278555705774,9.071726153138751,9.433767754867613,11.49104107934875,7.7896767235178075
Gene_534,8.922478325307809,9.490106059192822,10.512341211388556,12.386622011854252,8.456518370806435,9.004076306364317,8.9749317787069,8.396944819790917,9.305627009775476,11.541604439975941,8.809114724684573,9.18272600290871,12.52828635768279,11.460138855233087,6.888699994329134,8.351174362716934,7.934499061582603,9.2831708838955,9.444922509325902,11.821917394952102
Gene_535,7.892329009271309,10.855628790305806,6.596195539963329,8.877324007115588,9.341021399564028,13.34971934582813,9.450395390494624,5.597513053098163,6.0022221862775,10.068059172693362,9.545263186246082,10.66429392914303,7.87128495170897,10.888646806318791,9.385358901550367,14.586742201384443,9.708577477965644,7.021611181938953,4.9307329987012265,8.922546927568016
Gene_536,11.227541711579818,10.750911715254505,10.335140211601981,12.324519195011334,8.920817558525737,11.78982111205365,6.735970229947165,8.190104334123868,6.385917210136368,9.450309398660416,11.336273996672277,10.361986906194733,10.318431102172095,12.604992612564194,10.140831090361988,11.882160533487715,6.412108919324079,8.33859095736497,6.11677193032975,9.016303896597702
Gene_537,9.907477565467316,10.22820298445304,10.12376670577427,8.144893338376544,9.619518311173568,7.005106662788503,12.7264579502645,9.392747854203998,9.022227761912617,13.177880656888165,8.794460751890346,10.797681100674119,10.055060999177217,9.611172077611215,8.672122219114627,6.963023107740624,15.039365170923249,8.953138337106148,9.285694509816494,12.462036674062796
Gene_538,7.515506932901541,7.748825771936062,7.80755935026287,9.864257236601036,10.863263259275195,11.479350936235667,15.143990634989937,5.5011350915984725,11.217471178248834,8.885738854855537,6.66707942012056,9.79613675502374,8.478598842900016,10.497936074838659,9.666947024158972,12.33809232434397,16.80141258098376,7.150612152427002,12.385804407854994,8.256253277260134
Gene_539,8.827169702222452,8.760455743492244,8.182460658384054,13.369049669206904,11.684594654027805,10.04639195711475,12.702031504974,6.974942069402249,7.338589737338148,5.6440645356106245,9.640293119415444,9.928040703968852,6.888017073295153,12.747770077725118,13.072751975771247,11.422437733786678,11.653448471352608,8.269963528671422,7.933893136491766,6.925073490217776
Gene_540,8.601170919753425,10.323397053409506,10.205717155864669,10.298683822119761,7.177886337867836,11.606309485228044,10.479255036477996,11.466108562931996,6.214475644819896,10.62298171759558,8.466649596319483,11.468580549890408,11.549545930350293,10.447348886664049,7.695638884041122,11.45778785572339,12.630893985163876,11.84583662360623,5.792451319642715,10.40715580372083
Gene_541,7.624469520164946,9.205353494897276,11.068729797272766,10.182187212511826,8.296920040441362,10.012546312368837,6.936929369512714,12.300534791796592,9.589431961007497,12.237099888510652,8.25124012130706,10.458684666675488,10.232902952122245,12.529847215454275,9.105595334496979,10.97900228533825,7.339739825689278,12.819793759147718,9.941148823080095,13.754895857546613
Gene_542,8.946936625807915,8.952848023186835,8.471626426724306,11.75234786338615,8.581137685343048,11.289190864830353,9.23509520466142,6.048073400216761,8.859371864427068,7.641783571274304,9.439008038354544,10.219898241679545,8.537778903371734,12.447988391698466,8.277217341103627,13.00571909737989,8.901347963942303,6.223093955955434,9.044411451972323,7.7878321836005355
Gene_543,10.067805447364675,7.61918452865102,11.851950201429233,9.817848279293946,9.644808010482523,11.311784275575166,11.927813868151725,9.959802496460696,8.457599400901419,6.452060767775741,11.290301216807611,7.802526763914376,13.745874731970305,9.499373193163777,10.31418548042523,11.035998286262565,12.848786650683191,10.443852769483927,8.80253735620294,8.140535734279265
Gene_544,8.62790048592964,8.765575506704076,10.214114905984594,9.309706237723946,11.375865944102856,8.774033457458621,9.885917666294116,12.367974886393778,10.683650427909933,9.87992491662287,8.473558614874536,9.852090664322077,9.945154993309803,9.92239143788432,10.68029061587941,8.611516311151881,10.303774620721251,14.682624053716856,11.284454298369708,12.034593232489577
Gene_545,8.796111116129646,8.733537206570047,8.298773494096105,8.917986268434202,11.511331677488629,9.556223457415463,7.300453861237537,13.536338586119566,10.639930382290325,7.186113198973661,9.516434407820563,8.846452962095107,10.338130016696798,9.855003890507621,11.368610083605915,10.52679491681576,7.507859111329927,12.04730438994827,12.075903541555943,8.78104725461559
Gene_546,9.116302145518352,10.221772765656835,13.409184186594754,7.783775083482261,11.952081438711893,12.798972853944687,8.74269138985086,9.444972762279534,7.927381505252459,9.59307771783939,11.454244175510627,11.143916457852098,13.660460762512221,9.118764510860847,13.3019018040308,14.937254037081107,9.198063766784419,9.77939378971194,7.711837085493931,10.630539804564592
Gene_547,9.926820051314138,11.319299996164741,12.180366942040894,8.503807870756706,6.065349871548011,9.957510441447516,10.58707505993728,10.498835375370083,9.346653504981912,10.24950419932787,8.878558383083302,12.595387369027305,13.268202063906685,9.588878073215078,6.703575108049852,11.990488688978601,11.959068525364144,10.391758183994384,9.257474455284266,9.869830385913232
Gene_548,13.030889616704496,10.76346833792502,9.253263149993831,8.999604365808008,9.660295284644539,13.273479923661279,9.633398580947606,9.960411310958584,9.035372858127394,12.197966714883929,14.082172949480084,10.263329416685062,10.836655293577184,10.822577674153552,9.281279015694087,13.587931389068425,10.15001956231002,11.344394471428252,11.14471623373727,11.012474322015352
Gene_549,13.91967450948935,10.901226098862777,10.165545807570851,10.07356566634847,5.231386422428509,11.490301728569635,10.268332831991687,10.85668410132145,8.57707561183259,9.231086242045818,14.101493791962668,11.13520940330243,9.264875952684303,10.088455647044409,6.15915536677912,11.711622825730078,9.223711663384274,14.230766799331363,9.343253477036772,9.842780372152493
Gene_550,9.177950126993654,12.043245968146078,9.242480326793814,14.165320644219594,10.861724838030074,7.448634680008537,9.742907413496086,8.696649755687169,5.6112350603599515,13.19894188022758,8.580023763926608,12.803952130117352,9.578266542752319,12.776797231504188,10.291469398015659,8.743560697682481,12.186925063496528,9.563815160730213,7.214318338653319,13.54318657164437
Gene_551,11.406285084440007,11.066414635798624,10.330807320599408,7.235964862615125,9.032765720889127,11.683561549568026,7.897559940434995,4.936461367498373,9.545787984438148,9.716484891944923,11.819738923759404,12.65739366341809,12.493584609778878,9.037061556080747,8.466402645504308,12.11660265925278,8.67508462491129,5.176783403990844,10.433645527853743,11.03706170361387
Gene_552,10.271126832829419,11.457037287029072,11.275211624462417,10.517539610487843,12.391062776173419,6.962060438373371,11.00916362895478,11.253076726673886,7.5208754278395205,6.994258782635221,11.77393658478456,13.642907439250596,11.445770519737582,9.653506445648528,13.249297370187872,9.345871469558173,11.032187769000721,12.439923703737605,8.716621220312163,7.6857008299798295
Gene_553,8.508115747048798,8.676917114969417,11.50683892700486,8.77092243261781,8.287302963437591,8.776732526610882,12.237264668308423,10.026086748753904,9.641497949286176,9.779989002597897,9.015040468092513,8.253487909248024,9.725176854584284,8.159071725953781,8.396998814325892,10.374155214033589,12.634136605957048,10.007061029835755,9.250512507332745,10.936794831107377
Gene_554,12.584120668653046,8.501656546793516,12.631016581880207,10.420992597843007,9.679161236049305,15.001800995868564,7.888721020402807,9.292628480865988,7.535137521672,11.904923941072338,14.44247783508365,10.065092268660976,13.737166281638675,9.445379851460068,9.827486993205534,17.449105224758238,9.510671512318032,8.255125262631262,7.9795469984727285,12.768022373733377
Gene_555,13.378377867303358,13.339845562809277,12.447897506292009,9.60475906440807,9.269518045020307,6.65766045501187,14.071747070363585,10.937956156296936,9.016086190261033,12.656113777973935,13.116219404277139,11.530641541400428,13.04672155130844,9.31700080678763,8.985676305935623,6.802980095081112,14.438071155708773,11.42887336220125,8.632096291339032,12.935904248339858
Gene_556,8.054470966479998,10.813244068445348,9.65474173141833,11.277354279760601,9.872852921627757,7.098144217777552,10.151152745340076,12.097728283750724,9.94156718829203,11.550230243178172,6.797047596077244,11.624283133813426,7.298466318077173,11.487864199326982,11.29203907530471,6.538803530502726,11.367582948997477,13.753460995871617,7.133667235794642,11.898867339602429
Gene_557,7.908941028651894,9.947478413460296,8.750979089822845,11.49396168020942,10.062983124523992,11.380147352673225,12.175420852315732,11.383237150242778,10.546236868587288,8.00357548297719,5.533167601023619,10.32926996788935,9.243807878841519,9.511417694298581,12.487821486603858,12.16616316030785,11.826397420233697,13.348616577741296,9.250623647944971,7.274404449458873
Gene_558,9.994427778666198,8.933819195968333,9.311872086591547,9.250931698499498,8.04014885043551,6.085322821732021,8.663713903344465,10.386758903848317,7.30364590914502,10.031364472943249,8.1949722549963,11.234864392507667,10.14421845806355,10.410333488347993,8.841150084353986,7.159090582876606,9.241791617240455,11.157680246555758,7.91124934536797,9.92277266737397
Gene_559,13.80053684862193,12.046113110504479,13.28708301824106,10.782255753865453,12.335019645972892,8.552070539064426,8.71131946595603,4.5217195877250544,12.372290948084597,13.080647959639773,14.25391208340726,12.819707683766156,13.89763213779319,9.804483646112136,11.490032977364482,10.134911972980817,8.90432542007263,5.6064449347609955,11.780171038362202,12.107502082993243
Gene_560,8.89364550930546,9.49209658720553,8.492275772618077,10.765307102954983,12.249865090606482,6.514456052237918,10.818877061284505,9.446656456561708,10.22678878393338,10.917988003348581,8.550048896773747,9.769531516434117,8.327135473333666,12.559240626060697,12.929388392143943,8.863394670799776,11.723285215355922,7.534105638641897,11.782830390391934,9.908436380878626
Gene_561,9.623595122454358,9.792826293188439,9.572249664890721,11.940632403576563,10.837519920254993,10.441167075474722,7.458096557815434,9.242840513573691,11.797338320678348,10.075393146247846,10.354128789665697,9.518142235524595,12.214960699354908,13.880230331006699,10.595699278553234,10.81380940735361,8.202694627464652,10.606254585135302,12.32649023300336,9.55049824686698
Gene_562,11.319062939178277,13.533023600655268,12.077212138417632,10.186316675399485,8.978021659608546,4.8929008078882035,9.663230155054295,9.347975008366301,10.780732388790751,9.692189546050624,11.101504299978224,14.028541804278476,13.811669117182323,11.11415453593553,8.704606732993529,6.0412735855979935,9.776245316176135,10.738383013553143,13.807742807119357,9.833363175107074
Gene_563,9.359229881126412,6.441202138985559,8.120064341699868,10.953302081601114,13.431815262265388,9.804949232508752,10.655622147148247,11.904956313905611,8.3782121275995,10.733628086570885,10.660835040852783,6.195808806947829,8.50780057450857,11.482864368473216,13.738131602221008,12.767962921283775,10.849029072469865,12.99180785269048,6.948125258276068,11.665624649940495
Gene_564,8.519019787335683,11.729648876982022,10.302806095903465,10.59690362796288,8.434802805162821,11.41406471922157,14.169425842462033,7.984176609143588,9.320481984704953,10.463214948336184,10.16107437968793,11.70205153440297,8.292583954863051,11.058251859135554,8.95198665554835,12.638139769965873,16.680328877875468,8.10412295854328,8.964193861044674,9.79629714696474
Gene_565,11.572812423991634,8.880907429421063,4.33393941971452,12.71837898832805,11.521012239168286,6.514104939026669,8.784862416440888,13.136364859054652,12.895592836915732,11.877280045357889,12.270891041023233,9.860261688239564,4.288284025351936,13.99706173405384,12.486396315987461,7.0573366286715595,8.382447695696762,13.15450054356993,10.965837539233187,12.613067109555923
Gene_566,9.647775132080275,10.16597483762502,9.738148389747748,12.256479566537674,8.24831518700978,8.38840069023159,12.02054917367203,9.911277088976878,12.756934710907617,8.656975586038909,10.17411642082771,10.854453828714506,10.742467405312308,13.142301052969897,8.637932006363744,8.937068733394343,11.116232756975862,9.827556443287452,13.307405764591078,8.421122010126549
Gene_567,9.89044327932235,8.155174030312093,10.014725362847134,7.042906126002402,9.024733158090074,7.127492270143764,11.387846466382516,11.433178679519303,6.5394745390313105,12.667771491001146,11.250594075194897,7.996541949357063,10.73103077409545,7.659471782817738,10.271010751700484,8.528283444172066,12.581879077350456,9.82717247813617,8.233622687044438,14.695079715195742
